DMSO_6_3_RIBO	DMSO_6_4_RIBO	DMSO_6_1_RNA	DMSO_6_2_RNA	DMSO_6_3_RNA	DMSO_6_4_RNA	DMSO_30_1_RIBO	DMSO_30_2_RIBO	DMSO_30_3_RIBO	DMSO_30_1_RNA	DMSO_30_2_RNA	DMSO_30_3_RNA	PP_30_1_RIBO	PP_30_2_RIBO	PP_30_3_RIBO	PP_30_1_RNA	PP_30_2_RNA	PP_30_3_RNA	PP_6_1_RIBO	PP_6_3_RIBO	PP_6_1_RNA	PP_6_2_RNA	PP_6_3_RNA
SMYD5	174.0	129.0	569.0	584.0	617.0	727.0	872.0	243.0	555.0	741.0	1007.0	935.0	155.0	292.0	257.0	753.0	590.0	849.0	170.0	146.0	434.0	699.0	573.0
PRADC1	21.0	35.0	311.0	346.0	326.0	349.0	35.0	49.0	76.0	379.0	536.0	423.0	20.0	37.0	35.0	334.0	343.0	484.0	42.0	25.0	110.0	224.0	218.0
CCT7	2556.0	3109.0	5751.0	5865.0	5619.0	6984.0	16186.0	9334.0	12643.0	7071.0	9968.0	8207.0	5668.0	7528.0	4435.0	6931.0	6538.0	7722.0	1687.0	1083.0	6163.0	6131.0	5844.0
FBXO41	15.0	20.0	651.0	647.0	683.0	789.0	99.0	16.0	66.0	1170.0	1579.0	1351.0	15.0	16.0	44.0	1180.0	987.0	1207.0	70.0	41.0	398.0	878.0	729.0
EGR4	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
ALMS1	99.0	136.0	1747.0	1817.0	1738.0	2145.0	669.0	217.0	659.0	479.0	894.0	831.0	147.0	320.0	108.0	593.0	492.0	751.0	117.0	75.0	2279.0	2286.0	2106.0
ALMS1-IT1	0.0	0.0	17.0	7.0	11.0	12.0	0.0	0.0	0.0	18.0	14.0	14.0	0.0	0.0	0.0	8.0	6.0	15.0	0.0	0.0	13.0	15.0	23.0
NAT8	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALMS1P1	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
NAT8B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPRKB	72.0	120.0	451.0	447.0	481.0	519.0	981.0	249.0	698.0	508.0	609.0	551.0	186.0	292.0	242.0	463.0	494.0	549.0	47.0	38.0	346.0	446.0	419.0
DUSP11	107.0	129.0	319.0	353.0	391.0	424.0	720.0	366.0	680.0	476.0	609.0	502.0	266.0	465.0	252.0	351.0	335.0	404.0	145.0	156.0	476.0	474.0	456.0
C2orf78	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
STAMBP	161.0	169.0	1002.0	1012.0	993.0	1190.0	847.0	439.0	1119.0	1138.0	1846.0	1527.0	550.0	563.0	416.0	1166.0	1114.0	1224.0	192.0	149.0	1069.0	1225.0	1124.0
ACTG2	5.0	12.0	1.0	0.0	2.0	0.0	98.0	138.0	101.0	4.0	12.0	6.0	38.0	30.0	13.0	5.0	2.0	11.0	2.0	1.0	1.0	0.0	0.0
DGUOK	400.0	478.0	1271.0	1279.0	1282.0	1591.0	2629.0	1083.0	1927.0	1255.0	1670.0	1312.0	814.0	1322.0	1066.0	1181.0	1194.0	1277.0	477.0	410.0	768.0	1208.0	1064.0
DGUOK-AS1	0.0	0.0	5.0	4.0	0.0	5.0	0.0	0.0	0.0	2.0	5.0	2.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	2.0	2.0	2.0
TET3	97.0	124.0	2218.0	2309.0	2266.0	2807.0	182.0	227.0	184.0	1716.0	2648.0	2239.0	147.0	153.0	126.0	1795.0	1289.0	1928.0	155.0	109.0	1614.0	2651.0	2402.0
BOLA3	37.0	46.0	297.0	275.0	296.0	381.0	71.0	110.0	106.0	411.0	490.0	427.0	23.0	60.0	89.0	411.0	432.0	400.0	20.0	30.0	91.0	164.0	125.0
BOLA3-AS1	19.0	18.0	161.0	201.0	208.0	200.0	52.0	49.0	118.0	212.0	253.0	265.0	17.0	0.0	26.0	140.0	144.0	204.0	31.0	25.0	111.0	152.0	138.0
MOB1A	296.0	405.0	4298.0	4419.0	4366.0	5182.0	2286.0	1205.0	1831.0	3085.0	4228.0	3947.0	616.0	1170.0	764.0	2779.0	2516.0	3199.0	263.0	199.0	2404.0	2935.0	2725.0
MTHFD2	441.0	540.0	4365.0	4435.0	4384.0	5281.0	2513.0	1288.0	1988.0	3520.0	4983.0	4381.0	494.0	921.0	372.0	3550.0	2872.0	3949.0	195.0	135.0	3343.0	5093.0	4824.0
SLC4A5	1.0	1.0	3.0	1.0	1.0	2.0	0.0	1.0	0.0	10.0	11.0	6.0	0.0	2.0	0.0	6.0	7.0	8.0	0.0	0.0	0.0	1.0	1.0
DCTN1	970.0	1624.0	2390.0	2369.0	2274.0	3000.0	2803.0	2062.0	2273.0	4899.0	7453.0	6235.0	1582.0	1591.0	879.0	5091.0	4020.0	5889.0	1039.0	766.0	3975.0	3336.0	3003.0
DCTN1-AS1	0.0	0.0	2.0	1.0	2.0	0.0	1.0	0.0	0.0	10.0	10.0	11.0	0.0	0.0	0.0	10.0	23.0	13.0	0.0	0.0	0.0	0.0	0.0
C2orf81	7.0	3.0	52.0	60.0	59.0	59.0	61.0	3.0	0.0	86.0	67.0	71.0	4.0	0.0	14.0	57.0	39.0	77.0	20.0	27.0	45.0	51.0	53.0
WDR54	150.0	156.0	318.0	314.0	310.0	387.0	1218.0	543.0	571.0	731.0	747.0	562.0	395.0	532.0	395.0	595.0	475.0	620.0	196.0	171.0	235.0	381.0	362.0
RTKN	554.0	707.0	1363.0	1384.0	1369.0	1637.0	1916.0	947.0	1153.0	2098.0	2834.0	2364.0	627.0	829.0	923.0	2029.0	1553.0	2124.0	822.0	630.0	1394.0	1908.0	1645.0
INO80B-WBP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0
INO80B	0.0	0.0	16.0	5.0	8.0	8.0	0.0	0.0	0.0	20.0	32.0	19.0	0.0	0.0	0.0	15.0	17.0	16.0	1.0	0.0	9.0	10.0	14.0
WBP1	11.0	20.0	18.0	25.0	24.0	26.0	6.0	17.0	28.0	94.0	124.0	103.0	3.0	5.0	26.0	114.0	89.0	114.0	20.0	24.0	19.0	19.0	25.0
MOGS	516.0	734.0	1001.0	973.0	992.0	1211.0	2607.0	1556.0	2223.0	2828.0	3814.0	2871.0	1316.0	1287.0	1097.0	2423.0	2156.0	3066.0	655.0	511.0	786.0	1134.0	942.0
MRPL53	216.0	217.0	397.0	352.0	360.0	423.0	966.0	685.0	683.0	658.0	946.0	744.0	255.0	360.0	310.0	656.0	679.0	688.0	181.0	128.0	248.0	390.0	363.0
CCDC142	45.0	67.0	398.0	386.0	377.0	418.0	232.0	118.0	122.0	717.0	955.0	854.0	86.0	88.0	43.0	772.0	591.0	770.0	78.0	58.0	251.0	421.0	410.0
TTC31	77.0	123.0	234.0	262.0	241.0	300.0	414.0	237.0	313.0	755.0	1017.0	849.0	115.0	169.0	75.0	657.0	614.0	747.0	183.0	130.0	333.0	413.0	372.0
LBX2	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	10.0	16.0	23.0	11.0	0.0	15.0	0.0	23.0	11.0	10.0	1.0	0.0	0.0	1.0	0.0
LBX2-AS1	0.0	0.0	3.0	2.0	1.0	2.0	1.0	0.0	0.0	9.0	25.0	12.0	0.0	21.0	0.0	20.0	8.0	5.0	1.0	4.0	6.0	5.0	2.0
PCGF1	45.0	72.0	258.0	225.0	227.0	261.0	271.0	206.0	362.0	279.0	400.0	326.0	89.0	166.0	140.0	310.0	223.0	249.0	53.0	25.0	218.0	223.0	226.0
TLX2	3.0	10.0	16.0	19.0	12.0	14.0	0.0	0.0	0.0	5.0	5.0	10.0	0.0	0.0	0.0	10.0	0.0	2.0	15.0	6.0	22.0	8.0	7.0
DQX1	0.0	0.0	1.0	0.0	1.0	0.0	47.0	1.0	0.0	6.0	7.0	2.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	5.0	0.0
AUP1	411.0	529.0	1414.0	1397.0	1359.0	1672.0	1663.0	830.0	1223.0	2099.0	2831.0	2341.0	723.0	587.0	519.0	2034.0	1973.0	2317.0	449.0	317.0	1271.0	1282.0	1136.0
HTRA2	203.0	187.0	584.0	644.0	532.0	734.0	715.0	355.0	752.0	782.0	944.0	751.0	218.0	342.0	255.0	688.0	676.0	832.0	233.0	192.0	584.0	796.0	716.0
LOXL3	1326.0	1961.0	2125.0	2157.0	2221.0	2517.0	4972.0	2865.0	3520.0	2847.0	3784.0	3106.0	1787.0	2443.0	1465.0	3105.0	2738.0	3413.0	799.0	681.0	1707.0	1865.0	1719.0
DOK1	347.0	459.0	1148.0	1253.0	1147.0	1410.0	425.0	262.0	264.0	1058.0	1241.0	1095.0	221.0	329.0	127.0	1040.0	1020.0	1228.0	305.0	205.0	825.0	797.0	692.0
M1AP	0.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	15.0	6.0	8.0	0.0	0.0	12.0	10.0	4.0	0.0	0.0	1.0	0.0	0.0
SEMA4F	11.0	24.0	105.0	89.0	93.0	124.0	62.0	22.0	21.0	29.0	34.0	29.0	13.0	0.0	37.0	14.0	10.0	29.0	17.0	10.0	66.0	111.0	93.0
HK2	632.0	721.0	3673.0	3818.0	3677.0	4366.0	5085.0	2950.0	3240.0	4066.0	5389.0	4397.0	1555.0	1786.0	1143.0	3638.0	2888.0	4067.0	414.0	344.0	713.0	1649.0	1510.0
LINC01291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POLE4	88.0	86.0	238.0	265.0	251.0	301.0	197.0	110.0	71.0	181.0	306.0	232.0	49.0	103.0	81.0	211.0	267.0	249.0	63.0	73.0	39.0	155.0	185.0
TACR1	0.0	0.0	10.0	5.0	7.0	5.0	1.0	0.0	0.0	8.0	3.0	5.0	0.0	1.0	0.0	0.0	4.0	3.0	0.0	3.0	4.0	7.0	5.0
MIR5000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC105374811	0.0	0.0	0.0	4.0	2.0	3.0	1.0	0.0	1.0	4.0	1.0	4.0	1.0	0.0	0.0	1.0	7.0	0.0	1.0	0.0	4.0	3.0	5.0
EVA1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0
EVA1A-AS	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRPL19	312.0	380.0	2189.0	2270.0	2161.0	2682.0	2272.0	960.0	1632.0	1847.0	2641.0	2357.0	466.0	1177.0	493.0	1487.0	1375.0	1748.0	162.0	135.0	1114.0	1910.0	1859.0
GCFC2	50.0	52.0	494.0	468.0	517.0	600.0	266.0	106.0	320.0	629.0	882.0	825.0	56.0	218.0	62.0	547.0	471.0	736.0	53.0	47.0	562.0	557.0	581.0
LRRTM4	13.0	22.0	67.0	61.0	42.0	70.0	0.0	0.0	13.0	25.0	12.0	10.0	5.0	4.0	0.0	14.0	10.0	4.0	16.0	13.0	57.0	54.0	50.0
LRRTM4-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101927967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
LINC01851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNAR-H	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101927948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
LOC105374820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
REG3G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
REG1B	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
REG1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
REG1CP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
REG3A	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTNNA2-AS1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTNNA2	2.0	0.0	3.0	4.0	9.0	5.0	0.0	1.0	3.0	5.0	5.0	5.0	8.0	12.0	1.0	4.0	0.0	8.0	1.0	4.0	2.0	8.0	9.0
MIR4264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR8080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRRTM1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0
LINC01815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHFRP3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUNDC2P2	3.0	0.0	0.0	0.0	1.0	0.0	28.0	7.0	8.0	1.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0
SUCLG1	568.0	714.0	1302.0	1296.0	1306.0	1583.0	4480.0	2215.0	3860.0	1717.0	2511.0	2087.0	1172.0	1751.0	1202.0	1639.0	1648.0	1823.0	534.0	315.0	1386.0	1418.0	1354.0
DNAH6	0.0	0.0	13.0	9.0	8.0	10.0	16.0	0.0	15.0	16.0	19.0	7.0	10.0	0.0	1.0	8.0	44.0	7.0	1.0	0.0	3.0	7.0	3.0
TRABD2A	0.0	0.0	0.0	3.0	1.0	2.0	0.0	0.0	1.0	3.0	6.0	2.0	0.0	0.0	0.0	5.0	0.0	3.0	1.0	0.0	0.0	5.0	2.0
TMSB10	4103.0	2526.0	10861.0	10418.0	10837.0	12931.0	11480.0	6954.0	6165.0	11844.0	12116.0	8739.0	2817.0	4749.0	2301.0	10313.0	8901.0	13165.0	1657.0	1178.0	7596.0	6876.0	6029.0
KCMF1	78.0	128.0	1071.0	1116.0	1056.0	1219.0	587.0	214.0	474.0	995.0	1624.0	1407.0	202.0	340.0	163.0	1120.0	1093.0	1286.0	93.0	67.0	532.0	953.0	844.0
LINC01964	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	4.0	3.0	0.0	0.0	0.0	7.0	6.0	0.0	1.0	0.0
TCF7L1	118.0	187.0	358.0	352.0	384.0	449.0	362.0	216.0	278.0	1482.0	2278.0	1775.0	256.0	383.0	277.0	1637.0	1513.0	1897.0	198.0	161.0	137.0	314.0	259.0
TCF7L1-IT1	0.0	0.0	4.0	3.0	6.0	6.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0
LOC102724579	1.0	0.0	1.0	0.0	2.0	5.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	3.0
TGOLN2	540.0	589.0	3307.0	3333.0	3324.0	4017.0	3043.0	2239.0	2373.0	4563.0	7169.0	6182.0	1450.0	1858.0	1603.0	4578.0	3713.0	5233.0	777.0	560.0	2814.0	4137.0	3849.0
RETSAT	98.0	103.0	293.0	286.0	273.0	347.0	526.0	353.0	523.0	529.0	726.0	627.0	206.0	184.0	59.0	478.0	499.0	531.0	172.0	89.0	320.0	541.0	456.0
ELMOD3	29.0	26.0	269.0	288.0	246.0	320.0	196.0	46.0	76.0	404.0	519.0	429.0	21.0	92.0	19.0	322.0	319.0	395.0	58.0	41.0	255.0	286.0	229.0
CAPG	6.0	0.0	2.0	4.0	2.0	9.0	6.0	18.0	0.0	6.0	8.0	9.0	7.0	7.0	0.0	10.0	6.0	27.0	2.0	2.0	5.0	11.0	5.0
SH2D6	0.0	0.0	5.0	4.0	7.0	5.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	6.0	1.0	2.0	0.0	1.0	10.0	8.0	9.0
PARTICL	12.0	5.0	59.0	77.0	49.0	77.0	11.0	9.0	3.0	74.0	97.0	61.0	0.0	13.0	0.0	70.0	54.0	97.0	14.0	9.0	59.0	57.0	67.0
MAT2A	1249.0	1204.0	3694.0	3845.0	3675.0	4446.0	9941.0	4580.0	6799.0	5541.0	7998.0	7388.0	1724.0	2674.0	1484.0	4840.0	4238.0	5552.0	557.0	380.0	1929.0	2378.0	2290.0
GGCX	265.0	364.0	706.0	628.0	642.0	832.0	2278.0	1210.0	1826.0	910.0	1519.0	1251.0	631.0	849.0	475.0	1038.0	915.0	1103.0	320.0	202.0	876.0	1012.0	926.0
VAMP8	0.0	1.0	6.0	0.0	2.0	1.0	0.0	0.0	0.0	11.0	3.0	2.0	0.0	0.0	0.0	10.0	0.0	5.0	0.0	0.0	1.0	6.0	1.0
VAMP5	1.0	1.0	5.0	1.0	1.0	5.0	0.0	0.0	39.0	14.0	25.0	16.0	7.0	8.0	0.0	26.0	17.0	24.0	3.0	2.0	0.0	2.0	2.0
RNF181	199.0	188.0	331.0	299.0	297.0	400.0	1227.0	773.0	898.0	511.0	778.0	577.0	439.0	607.0	533.0	520.0	440.0	592.0	297.0	194.0	484.0	472.0	383.0
TMEM150A	8.0	15.0	51.0	46.0	48.0	52.0	145.0	15.0	65.0	160.0	208.0	128.0	21.0	12.0	4.0	148.0	98.0	182.0	20.0	20.0	43.0	75.0	56.0
USP39	447.0	530.0	1603.0	1648.0	1587.0	1961.0	2905.0	1513.0	2153.0	2068.0	2982.0	2543.0	927.0	1505.0	670.0	2092.0	1928.0	2416.0	433.0	337.0	1358.0	1476.0	1334.0
C2orf68	56.0	47.0	768.0	878.0	747.0	1017.0	266.0	73.0	120.0	840.0	1123.0	979.0	154.0	148.0	71.0	783.0	802.0	993.0	118.0	81.0	912.0	918.0	865.0
SFTPB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	7.0	1.0	1.0	0.0	0.0	0.0	0.0
GNLY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
ATOH8	26.0	33.0	184.0	200.0	195.0	202.0	20.0	60.0	54.0	306.0	480.0	402.0	60.0	54.0	150.0	425.0	377.0	574.0	86.0	57.0	246.0	355.0	312.0
MIR6071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC284950	0.0	0.0	5.0	5.0	7.0	4.0	0.0	1.0	0.0	5.0	13.0	9.0	0.0	0.0	0.0	5.0	10.0	15.0	2.0	0.0	5.0	9.0	10.0
ST3GAL5	300.0	579.0	4667.0	4706.0	4770.0	5569.0	3425.0	1654.0	2920.0	4032.0	6419.0	5523.0	937.0	1656.0	1155.0	4173.0	3536.0	4372.0	635.0	434.0	3559.0	5025.0	4706.0
ST3GAL5-AS1	1.0	2.0	35.0	45.0	38.0	40.0	63.0	24.0	12.0	25.0	29.0	31.0	10.0	0.0	0.0	21.0	19.0	37.0	2.0	5.0	41.0	46.0	27.0
POLR1A	843.0	1078.0	2664.0	2763.0	2799.0	3223.0	6367.0	3282.0	4304.0	2861.0	5206.0	4489.0	1744.0	2142.0	1491.0	3618.0	2654.0	3656.0	899.0	690.0	2751.0	4387.0	3794.0
PTCD3	515.0	671.0	2539.0	2551.0	2593.0	3073.0	7712.0	3365.0	5740.0	4049.0	5842.0	5306.0	2067.0	2700.0	1336.0	3769.0	3308.0	4573.0	344.0	296.0	2557.0	2633.0	2563.0
IMMT	709.0	961.0	2340.0	2377.0	2322.0	2789.0	5313.0	2545.0	3581.0	3627.0	5530.0	4612.0	1227.0	1695.0	899.0	3641.0	3141.0	4288.0	584.0	360.0	2490.0	2964.0	2679.0
MIR4779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
MRPL35	93.0	106.0	1263.0	1205.0	1274.0	1443.0	1091.0	559.0	531.0	1316.0	1730.0	1597.0	165.0	405.0	114.0	1197.0	1024.0	1458.0	62.0	40.0	602.0	866.0	848.0
REEP1	37.0	65.0	524.0	499.0	513.0	588.0	0.0	23.0	62.0	104.0	155.0	161.0	16.0	30.0	5.0	84.0	57.0	147.0	16.0	27.0	274.0	383.0	315.0
KDM3A	339.0	562.0	2328.0	2338.0	2278.0	2766.0	6072.0	2821.0	3966.0	3248.0	4112.0	3692.0	1611.0	2414.0	1788.0	2788.0	2261.0	3000.0	553.0	360.0	1297.0	2635.0	2442.0
RNF103-CHMP3	0.0	0.0	3.0	1.0	3.0	4.0	0.0	1.0	0.0	5.0	9.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	2.0	5.0
CHMP3	26.0	19.0	17.0	17.0	19.0	9.0	119.0	53.0	55.0	70.0	87.0	70.0	2.0	37.0	4.0	41.0	27.0	96.0	28.0	17.0	27.0	22.0	20.0
RNF103	61.0	86.0	476.0	428.0	462.0	523.0	1027.0	401.0	724.0	645.0	815.0	738.0	229.0	314.0	156.0	526.0	526.0	605.0	110.0	90.0	345.0	588.0	502.0
RMND5A	173.0	229.0	4609.0	4568.0	4673.0	5635.0	2027.0	868.0	1559.0	3395.0	5550.0	4707.0	784.0	978.0	530.0	3490.0	3088.0	3695.0	285.0	185.0	3332.0	5180.0	4691.0
CD8A	1.0	2.0	2.0	1.0	1.0	1.0	3.0	0.0	0.0	1.0	3.0	4.0	0.0	2.0	0.0	1.0	0.0	0.0	4.0	1.0	0.0	1.0	1.0
CD8B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANAPC1P1	0.0	0.0	3.0	3.0	1.0	2.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0
RGPD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLGLB1	0.0	0.0	3.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
ANAPC1P2	3.0	1.0	66.0	66.0	65.0	67.0	48.0	5.0	20.0	157.0	228.0	193.0	0.0	11.0	52.0	153.0	168.0	216.0	17.0	5.0	122.0	105.0	101.0
LOC102724642	2.0	3.0	36.0	25.0	37.0	41.0	0.0	0.0	45.0	38.0	79.0	58.0	19.0	26.0	1.0	40.0	40.0	38.0	0.0	0.0	4.0	39.0	41.0
MIR4771-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYTOR	2.0	1.0	26.0	21.0	31.0	38.0	0.0	0.0	8.0	55.0	63.0	26.0	0.0	0.0	0.0	30.0	33.0	38.0	0.0	4.0	23.0	13.0	17.0
MIR4435-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANAPC1P4	0.0	0.0	8.0	7.0	2.0	5.0	0.0	0.0	0.0	8.0	13.0	7.0	0.0	0.0	0.0	0.0	4.0	6.0	0.0	0.0	1.0	2.0	0.0
PLGLB2	0.0	0.0	7.0	2.0	3.0	2.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	8.0	12.0
RGPD2	2.0	0.0	23.0	16.0	13.0	17.0	1.0	0.0	2.0	20.0	25.0	22.0	0.0	1.0	0.0	23.0	37.0	20.0	2.0	1.0	27.0	13.0	17.0
KRCC1	46.0	49.0	583.0	548.0	591.0	642.0	322.0	167.0	415.0	999.0	1211.0	1174.0	110.0	334.0	99.0	760.0	859.0	898.0	62.0	42.0	708.0	702.0	632.0
SMYD1	0.0	0.0	2.0	0.0	0.0	4.0	0.0	42.0	48.0	28.0	61.0	27.0	0.0	12.0	24.0	11.0	18.0	32.0	0.0	1.0	0.0	2.0	0.0
MIR4780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
